project_id,floor_no,element_type,planned_start_day,cycle_time_days,actual_start_day,formwork_type,area_sqm,quantity,cost_per_sqm,total_cost,optimized_quantity,optimized_cost,cost_saving
P040,12,Beam,239,9,244,Steel,46.14,6,850,235314.00000000003,5,196095.0,39219.00000000003
P081,27,Beam,215,5,213,Timber,31.69,23,600,437322.0,17,323238.0,114084.0
P030,25,Slab,291,3,292,Timber,71.34,14,600,599256.0,11,470844.0,128412.0
P009,3,Column,350,5,351,Timber,27.79,16,600,266784.0,11,183414.0,83370.0
P064,3,Slab,280,8,281,Steel,30.78,16,850,418608.0,14,366282.0,52326.0
P033,20,Beam,316,4,314,Steel,99.87,19,850,1612900.5000000002,12,1018674.0,594226.5000000002
P052,28,Column,77,6,80,Steel,89.98,22,850,1682626.0000000002,16,1223728.0,458898.00000000023
P089,23,Slab,304,9,305,Aluminum,72.74,5,1100,400070.0,4,320056.0,80014.0
P014,3,Column,151,6,149,Steel,38.42,10,850,326570.00000000006,8,261256.0,65314.00000000006
P075,24,Column,297,9,299,Steel,58.3,13,850,644215.0,12,594659.9999999999,49555.00000000012
P053,6,Beam,157,8,161,Aluminum,21.4,10,1100,235400.0,9,211860.0,23540.0
P099,20,Wall,198,3,202,Aluminum,40.06,10,1100,440660.0,9,396594.0,44066.0
P059,11,Slab,287,3,291,Steel,16.12,10,850,137020.0,7,95914.0,41106.0
P078,32,Beam,24,4,27,Aluminum,64.93,20,1100,1428460.0000000002,17,1214191.0000000002,214269.0
P094,27,Slab,9,7,12,Steel,87.17,19,850,1407795.5,12,889134.0,518661.5
P041,21,Wall,132,9,135,Timber,82.86,12,600,596592.0,9,447444.0,149148.0
P068,13,Wall,77,5,76,Timber,87.05,6,600,313380.0,5,261150.0,52230.0
P068,22,Wall,226,8,227,Timber,25.71,15,600,231390.00000000003,11,169686.0,61704.00000000003
P092,22,Wall,131,4,129,Timber,68.51,13,600,534378.0000000001,11,452166.0,82212.00000000012
P008,28,Slab,90,8,92,Aluminum,96.11,20,1100,2114420.0,18,1902978.0,211442.0
P002,21,Column,117,4,117,Steel,80.49,6,850,410498.99999999994,6,410498.99999999994,0.0
P086,18,Column,110,3,112,Aluminum,10.31,15,1100,170115.0,10,113410.00000000001,56704.999999999985
P041,31,Wall,354,3,353,Timber,89.41,21,600,1126566.0,15,804689.9999999999,321876.0000000001
P055,21,Wall,271,7,273,Timber,73.52,10,600,441119.99999999994,8,352896.0,88223.99999999994
P016,14,Column,227,9,228,Steel,20.99,10,850,178414.99999999997,9,160573.5,17841.49999999997
P093,25,Beam,244,9,245,Aluminum,38.24,13,1100,546832.0,10,420640.00000000006,126191.99999999994
P062,27,Wall,308,8,308,Timber,20.58,5,600,61739.99999999999,5,61739.99999999999,0.0
P048,23,Column,55,8,58,Aluminum,75.68,16,1100,1331968.0000000002,13,1082224.0000000002,249744.0
P030,31,Beam,37,7,35,Steel,10.32,15,850,131580.0,11,96492.00000000001,35087.999999999985
P012,29,Column,55,3,59,Steel,51.81,21,850,924808.5,13,572500.5,352308.0
P035,30,Beam,12,6,14,Aluminum,99.98,11,1100,1209758.0,10,1099780.0,109978.0
P011,26,Slab,185,7,185,Steel,86.6,8,850,588880.0,6,441659.99999999994,147220.00000000006
P064,20,Beam,237,4,241,Aluminum,62.85,13,1100,898755.0000000001,9,622215.0,276540.0000000001
P050,19,Wall,293,3,298,Aluminum,72.45,23,1100,1832985.0000000002,20,1593900.0,239085.00000000023
P085,27,Beam,204,8,205,Aluminum,64.33,19,1100,1344497.0,12,849156.0,495341.0
P021,25,Beam,211,8,216,Timber,82.98,10,600,497880.00000000006,9,448092.00000000006,49788.0
P069,23,Wall,226,5,230,Timber,89.74,8,600,430752.0,7,376907.99999999994,53844.00000000006
P048,29,Slab,7,5,12,Aluminum,78.99,9,1100,782001.0,8,695112.0,86889.0
P020,15,Beam,220,6,225,Steel,26.38,17,850,381191.0,15,336345.0,44846.0
P067,3,Slab,311,8,314,Steel,43.53,9,850,333004.5,8,296004.0,37000.5
P044,10,Column,28,3,26,Timber,80.6,6,600,290160.0,4,193440.0,96720.0
P033,15,Column,293,8,291,Aluminum,84.09,15,1100,1387485.0000000002,13,1202487.0,184998.00000000023
P073,16,Wall,212,8,211,Timber,66.59,22,600,878988.0,18,719172.0000000001,159815.99999999988
P061,17,Slab,189,4,192,Aluminum,74.27,19,1100,1552242.9999999998,14,1143758.0,408484.99999999977
P009,19,Wall,75,6,76,Steel,25.7,21,850,458744.99999999994,18,393210.0,65534.99999999994
P068,11,Wall,242,4,247,Steel,43.54,21,850,777189.0,13,481117.0,296072.0
P035,5,Beam,114,9,112,Timber,58.12,24,600,836927.9999999999,21,732312.0,104615.99999999988
P081,5,Column,167,5,166,Steel,98.53,23,850,1926261.5,19,1591259.5,335002.0
P098,14,Wall,106,4,105,Aluminum,81.93,24,1100,2162952.0,17,1532091.0000000002,630860.9999999998
P088,26,Beam,151,5,152,Steel,27.34,20,850,464779.99999999994,13,302107.0,162672.99999999994
P096,8,Beam,84,9,82,Steel,41.72,15,850,531930.0,12,425544.0,106386.0
P065,5,Slab,212,7,216,Timber,29.52,21,600,371952.0,16,283392.0,88560.0
P008,7,Column,267,9,270,Aluminum,23.7,12,1100,312840.0,11,286770.0,26070.0
P045,16,Slab,322,5,320,Timber,20.8,12,600,149760.0,11,137280.0,12480.0
P087,14,Slab,269,8,271,Timber,96.91,16,600,930336.0,13,755898.0,174438.0
P047,4,Wall,177,9,175,Steel,91.6,19,850,1479340.0,13,1012180.0,467160.0
P040,17,Slab,271,5,270,Aluminum,53.49,8,1100,470712.0,7,411873.0,58839.0
P076,6,Wall,312,9,312,Aluminum,59.37,12,1100,783683.9999999999,10,653069.9999999999,130614.0
P054,16,Slab,182,8,183,Timber,85.48,19,600,974472.0000000001,12,615456.0,359016.0000000001
P076,29,Beam,159,6,159,Timber,68.4,9,600,369360.0,8,328320.0,41040.0
P046,10,Column,189,8,187,Steel,75.94,14,850,903685.9999999999,12,774588.0,129097.99999999988
P047,29,Column,186,9,189,Aluminum,81.2,24,1100,2143680.0,20,1786400.0,357280.0
P015,14,Column,309,8,312,Aluminum,53.47,23,1100,1352791.0,16,941072.0,411719.0
P019,4,Beam,246,8,250,Steel,97.73,19,850,1578339.5,15,1246057.5,332282.0
P026,13,Beam,317,6,321,Timber,66.55,10,600,399300.0,8,319440.0,79860.0
P052,18,Slab,42,3,41,Aluminum,67.01,13,1100,958243.0000000001,12,884532.0000000001,73711.0
P093,33,Slab,285,9,285,Steel,22.69,10,850,192865.0,9,173578.5,19286.5
P022,21,Slab,300,3,305,Timber,98.9,13,600,771420.0,9,534060.0,237360.0
P021,16,Slab,362,9,363,Steel,16.37,12,850,166974.0,11,153059.50000000003,13914.49999999997
P051,15,Column,294,5,299,Aluminum,98.71,20,1100,2171620.0,17,1845877.0,325743.0
P038,5,Slab,181,7,183,Timber,91.95,14,600,772380.0,10,551700.0,220680.0
P020,6,Beam,182,3,182,Steel,87.08,13,850,962234.0,11,814198.0,148036.0
P029,3,Beam,340,5,343,Steel,70.62,12,850,720324.0,9,540243.0,180081.0
P051,12,Beam,218,6,220,Steel,64.8,18,850,991439.9999999999,16,881280.0,110159.99999999988
P004,33,Wall,163,3,166,Aluminum,99.7,11,1100,1206370.0,8,877360.0,329010.0
P055,33,Wall,46,3,50,Aluminum,97.66,15,1100,1611389.9999999998,13,1396538.0,214851.99999999977
P071,31,Wall,92,8,96,Aluminum,83.06,24,1100,2192784.0,16,1461856.0,730928.0
P092,21,Slab,105,9,103,Steel,17.82,20,850,302940.0,18,272646.0,30294.0
P028,27,Column,207,8,205,Aluminum,43.49,21,1100,1004619.0000000001,17,813263.0,191356.00000000012
P004,27,Column,328,5,329,Steel,87.93,12,850,896886.0000000001,11,822145.5,74740.50000000012
P022,8,Slab,139,8,141,Steel,73.23,16,850,995928.0,12,746946.0,248982.0
P076,32,Slab,29,5,34,Steel,20.98,21,850,374493.0,15,267495.0,106998.0
P045,26,Wall,251,4,253,Timber,41.34,19,600,471276.0,15,372060.0,99216.0
P067,2,Beam,191,9,192,Steel,11.75,11,850,109862.5,8,79900.0,29962.5
P086,12,Beam,47,4,51,Aluminum,90.35,23,1100,2285854.9999999995,18,1788930.0,496924.99999999953
P066,22,Wall,251,7,254,Steel,77.23,21,850,1378555.5000000002,16,1050328.0,328227.50000000023
P088,17,Wall,263,9,263,Aluminum,49.23,17,1100,920601.0,12,649836.0,270765.0
P034,7,Column,64,3,65,Timber,78.43,12,600,564696.0,11,517638.0,47058.0
P091,4,Wall,338,4,342,Timber,94.01,18,600,1015308.0,11,620466.0000000001,394841.9999999999
P055,32,Beam,320,5,318,Steel,35.19,12,850,358938.0,11,329026.5,29911.5
P001,11,Beam,348,8,350,Aluminum,35.72,18,1100,707256.0,16,628672.0,78584.0
P072,1,Slab,268,8,267,Timber,53.44,9,600,288576.0,7,224448.0,64128.0
P087,25,Column,12,3,15,Timber,73.62,16,600,706752.0,12,530064.0,176688.0
P038,24,Slab,292,9,296,Timber,99.37,24,600,1430928.0,16,953952.0,476976.0
P006,17,Column,29,4,28,Aluminum,24.66,15,1100,406890.0,10,271260.0,135630.0
P086,8,Slab,139,7,137,Steel,40.79,8,850,277372.0,7,242700.49999999997,34671.50000000003
P025,27,Column,85,7,87,Steel,42.71,24,850,871284.0,16,580856.0,290428.0
P082,18,Wall,74,7,76,Timber,75.32,6,600,271152.0,5,225959.99999999997,45192.00000000003
P017,27,Beam,251,7,252,Steel,89.79,14,850,1068501.0000000002,12,915858.0,152643.00000000023
P061,22,Wall,224,8,229,Timber,26.54,14,600,222936.0,12,191088.0,31848.0
P012,16,Column,47,8,47,Aluminum,74.23,11,1100,898183.0000000001,8,653224.0,244959.00000000012
P006,2,Column,81,8,82,Steel,91.87,16,850,1249432.0,15,1171342.5000000002,78089.49999999977
P090,5,Slab,121,9,120,Aluminum,20.92,20,1100,460240.00000000006,14,322168.0,138072.00000000006
P027,18,Column,43,5,45,Steel,67.16,14,850,799204.0,12,685032.0,114172.0
P008,3,Wall,146,7,146,Aluminum,28.21,12,1100,372372.0,9,279279.0,93093.0
P083,27,Column,74,6,75,Aluminum,49.7,12,1100,656040.0000000001,10,546700.0,109340.00000000012
P065,17,Column,53,8,53,Steel,21.41,9,850,163786.5,7,127389.5,36397.0
P057,16,Slab,233,7,237,Timber,71.53,8,600,343344.0,6,257508.0,85836.0
P093,6,Column,295,4,298,Timber,46.12,16,600,442752.0,13,359735.99999999994,83016.00000000006
P099,7,Slab,363,9,366,Aluminum,61.05,15,1100,1007325.0,11,738705.0,268620.0
P040,14,Beam,200,3,199,Aluminum,57.12,19,1100,1193808.0,15,942480.0,251328.0
P014,15,Slab,162,8,162,Timber,72.46,17,600,739092.0,13,565188.0,173904.0
P035,33,Column,37,8,41,Steel,90.6,5,850,385050.0,5,385050.0,0.0
P048,27,Beam,97,4,100,Steel,35.18,9,850,269127.0,6,179418.0,89709.0
P084,29,Column,49,3,54,Aluminum,63.57,10,1100,699270.0,7,489489.0,209781.0
P056,5,Slab,10,5,12,Steel,61.64,17,850,890698.0000000001,15,785910.0,104788.00000000012
P049,29,Wall,40,8,43,Aluminum,38.36,14,1100,590744.0,11,464156.0,126588.0
P013,32,Beam,153,3,158,Steel,54.96,16,850,747456.0,14,654024.0,93432.0
P061,6,Wall,106,6,106,Aluminum,13.64,7,1100,105028.0,7,105028.0,0.0
P049,2,Wall,41,8,41,Steel,48.42,15,850,617355.0,12,493883.99999999994,123471.00000000006
P046,6,Beam,164,7,165,Aluminum,34.35,19,1100,717915.0,14,528990.0,188925.0
P062,4,Wall,258,9,263,Timber,87.76,21,600,1105776.0,18,947808.0,157968.0
P008,29,Wall,211,4,215,Timber,42.2,9,600,227880.0,8,202560.0,25320.0
P043,25,Wall,202,3,206,Timber,27.3,9,600,147420.0,7,114660.0,32760.0
P020,9,Wall,195,4,195,Timber,57.67,15,600,519030.00000000006,13,449826.0,69204.00000000006
P097,3,Beam,53,7,53,Aluminum,82.99,12,1100,1095467.9999999998,11,1004179.0,91288.99999999977
P090,26,Column,147,5,146,Steel,41.86,15,850,533715.0,10,355810.0,177905.0
P039,27,Wall,282,9,282,Aluminum,86.21,24,1100,2275944.0,19,1801788.9999999998,474155.00000000023
P085,32,Beam,310,7,314,Aluminum,39.35,19,1100,822415.0,16,692560.0,129855.0
P049,1,Beam,243,5,248,Aluminum,76.2,13,1100,1089660.0,11,922020.0,167640.0
P064,16,Beam,51,4,52,Steel,20.37,22,850,380919.00000000006,14,242403.0,138516.00000000006
P062,11,Beam,114,5,119,Aluminum,15.6,10,1100,171600.0,7,120120.0,51480.0
P054,26,Slab,273,8,277,Timber,76.38,10,600,458280.0,7,320796.0,137484.0
P009,1,Column,120,5,121,Timber,43.16,15,600,388440.0,11,284856.0,103584.0
P088,26,Column,189,5,193,Aluminum,45.37,24,1100,1197767.9999999998,16,798512.0,399255.99999999977
P037,28,Wall,46,8,50,Timber,61.67,7,600,259014.0,6,222012.0,37002.0
P049,9,Beam,243,5,248,Timber,98.82,15,600,889380.0,11,652212.0,237168.0
P041,22,Slab,311,8,313,Steel,25.44,7,850,151368.0,5,108120.0,43248.0
P017,8,Beam,50,8,53,Aluminum,36.99,22,1100,895158.0000000001,16,651024.0,244134.00000000012
P088,27,Wall,331,9,330,Aluminum,68.38,7,1100,526526.0,6,451307.99999999994,75218.00000000006
P021,19,Column,11,5,9,Timber,73.09,24,600,1052496.0,21,920934.0000000001,131561.99999999988
P051,25,Wall,48,8,50,Aluminum,73.55,14,1100,1132670.0,10,809050.0,323620.0
P059,21,Wall,56,3,56,Aluminum,63.59,8,1100,559592.0,6,419694.0,139898.0
P039,24,Wall,8,5,13,Timber,62.95,8,600,302160.0,7,264390.0,37770.0
P055,24,Wall,14,5,17,Timber,23.33,5,600,69990.0,5,69990.0,0.0
P041,19,Wall,215,7,214,Aluminum,85.12,21,1100,1966272.0,18,1685376.0,280896.0
P039,2,Wall,245,7,247,Steel,10.8,10,850,91800.0,9,82620.0,9180.0
P013,14,Wall,54,9,55,Timber,47.58,8,600,228384.0,6,171288.0,57096.0
P064,32,Column,273,9,272,Aluminum,29.39,13,1100,420277.0,12,387948.0,32329.0
P011,32,Column,131,9,130,Timber,19.39,14,600,162876.00000000003,12,139608.0,23268.00000000003
P019,28,Beam,9,7,13,Aluminum,38.75,9,1100,383625.0,6,255750.0,127875.0
P011,13,Beam,212,5,216,Aluminum,69.15,12,1100,912780.0000000001,10,760650.0,152130.00000000012
P077,12,Slab,122,7,122,Steel,54.74,22,850,1023638.0,15,697935.0,325703.0
P046,8,Slab,114,3,113,Timber,88.62,12,600,638064.0,10,531720.0,106344.0
P045,15,Column,20,4,23,Steel,63.97,22,850,1196239.0,16,869992.0,326247.0
P001,26,Column,339,7,343,Timber,32.78,11,600,216348.00000000003,7,137676.0,78672.00000000003
P040,12,Slab,21,8,25,Steel,56.37,12,850,574974.0,10,479144.99999999994,95829.00000000006
P019,27,Column,208,7,213,Timber,30.46,11,600,201036.0,10,182760.0,18276.0
P076,18,Slab,33,3,36,Steel,26.08,23,850,509863.99999999994,15,332520.0,177343.99999999994
P072,27,Beam,133,8,132,Steel,95.95,15,850,1223362.5,14,1141805.0,81557.5
P072,9,Column,191,8,189,Timber,52.12,15,600,469080.0,10,312719.99999999994,156360.00000000006
P061,1,Column,26,8,30,Steel,68.61,7,850,408229.5,6,349911.0,58318.5
P012,7,Slab,364,8,364,Steel,88.61,24,850,1807644.0,22,1657007.0,150637.0
P061,26,Wall,89,6,93,Timber,39.0,17,600,397800.0,11,257400.0,140400.0
P033,7,Wall,92,6,91,Timber,81.01,14,600,680484.0000000001,10,486060.0,194424.00000000012
P045,7,Beam,33,8,38,Aluminum,80.99,10,1100,890890.0,8,712712.0,178178.0
P090,8,Column,238,8,237,Timber,84.16,7,600,353472.0,6,302976.0,50496.0
P092,16,Column,18,8,16,Aluminum,27.05,14,1100,416570.0,13,386815.00000000006,29754.99999999994
P069,3,Slab,274,3,272,Steel,96.66,6,850,492966.00000000006,5,410804.99999999994,82161.00000000012
P008,10,Wall,289,7,290,Timber,34.73,5,600,104189.99999999999,5,104189.99999999999,0.0
P025,7,Wall,27,4,27,Aluminum,79.91,16,1100,1406416.0,12,1054812.0,351604.0
P091,21,Beam,305,9,303,Timber,24.61,8,600,118128.0,6,88596.0,29532.0
P046,31,Wall,108,8,107,Aluminum,93.18,24,1100,2459952.0,19,1947462.0,512490.0
P087,23,Wall,226,9,224,Aluminum,48.51,15,1100,800415.0,12,640332.0,160083.0
P030,27,Wall,324,7,326,Timber,70.18,5,600,210540.00000000003,4,168432.00000000003,42108.0
P047,22,Slab,355,3,356,Steel,86.52,20,850,1470840.0,17,1250214.0,220626.0
P087,27,Wall,19,9,20,Steel,35.41,10,850,300985.0,7,210689.49999999997,90295.50000000003
P049,4,Beam,223,3,226,Aluminum,45.01,19,1100,940708.9999999999,14,693154.0,247554.99999999988
P047,24,Wall,281,8,281,Aluminum,38.21,14,1100,588434.0000000001,9,378279.0,210155.00000000012
P084,23,Beam,104,9,105,Steel,35.46,12,850,361692.0,10,301410.0,60282.0
P082,19,Slab,332,5,337,Timber,55.93,21,600,704718.0,18,604044.0,100674.0
P018,3,Slab,332,3,332,Timber,59.21,17,600,603942.0,14,497364.00000000006,106577.99999999994
P066,27,Beam,362,5,364,Steel,16.91,13,850,186855.5,12,172482.0,14373.5
P068,3,Slab,289,9,292,Steel,70.6,10,850,600100.0,9,540090.0,60010.0
P094,28,Column,37,9,36,Steel,47.8,21,850,853230.0,15,609450.0,243780.0
P033,17,Column,348,3,350,Aluminum,90.06,6,1100,594396.0,5,495330.0,99066.0
P036,31,Column,244,5,244,Steel,89.7,22,850,1677390.0,14,1067430.0,609960.0
P082,10,Column,43,5,43,Steel,74.81,20,850,1271770.0,16,1017416.0,254354.0
P019,22,Column,126,8,131,Steel,86.84,10,850,738140.0000000001,9,664326.0,73814.00000000012
P028,30,Slab,9,8,9,Steel,93.03,7,850,553528.5,5,395377.5,158151.0
P040,21,Beam,14,9,13,Timber,61.96,7,600,260232.00000000003,6,223056.0,37176.00000000003
P084,23,Slab,131,7,134,Timber,97.47,18,600,1052676.0,15,877230.0,175446.0
P097,12,Wall,325,5,328,Steel,95.99,14,850,1142281.0,10,815915.0,326366.0
P076,25,Column,184,6,184,Aluminum,19.89,14,1100,306306.00000000006,12,262548.0,43758.00000000006
P015,20,Column,282,3,284,Aluminum,57.05,6,1100,376529.99999999994,6,376529.99999999994,0.0
P041,7,Slab,53,8,56,Timber,20.3,11,600,133980.0,7,85260.0,48720.0
P039,29,Wall,41,4,40,Aluminum,71.57,18,1100,1417085.9999999998,15,1180905.0,236180.99999999977
P002,29,Slab,338,9,340,Aluminum,78.87,21,1100,1821897.0,17,1474869.0,347028.0
P063,13,Beam,358,3,363,Timber,89.62,21,600,1129212.0,18,967896.0,161316.0
P029,3,Column,21,7,25,Steel,68.5,14,850,815150.0,9,524025.0,291125.0
P074,2,Slab,295,7,294,Steel,50.86,7,850,302617.0,6,259385.99999999997,43231.00000000003
P066,16,Beam,208,5,208,Timber,24.03,21,600,302778.0,14,201852.0,100926.0
P051,30,Column,151,7,154,Steel,21.26,17,850,307207.0,14,252994.00000000003,54212.99999999997
P075,6,Column,69,8,68,Steel,53.71,20,850,913070.0,14,639149.0,273921.0
P077,7,Column,331,7,336,Timber,84.93,7,600,356706.0,5,254790.00000000003,101915.99999999997
P010,5,Wall,318,3,316,Timber,77.56,19,600,884184.0000000001,15,698040.0,186144.00000000012
P014,7,Slab,301,9,303,Timber,89.27,11,600,589182.0,10,535620.0,53562.0
P082,34,Column,27,6,25,Aluminum,82.99,17,1100,1551913.0,14,1278046.0,273867.0
P051,32,Column,116,6,121,Timber,28.49,11,600,188034.0,10,170940.0,17094.0
P073,13,Beam,142,9,147,Timber,28.03,15,600,252270.00000000003,10,168180.0,84090.00000000003
P039,30,Slab,41,9,39,Timber,51.22,18,600,553176.0,15,460980.0,92196.0
P028,25,Beam,106,5,106,Timber,27.2,15,600,244800.0,10,163200.0,81600.0
P003,21,Slab,74,9,78,Steel,26.87,23,850,525308.5,17,388271.5,137037.0
P084,21,Column,60,7,65,Timber,34.1,11,600,225060.0,8,163680.0,61380.0
P070,28,Wall,298,7,298,Timber,12.03,6,600,43307.99999999999,5,36090.0,7217.999999999993
P027,20,Beam,122,6,120,Aluminum,61.42,7,1100,472934.0,6,405372.0,67562.0
P002,34,Wall,203,9,202,Aluminum,45.69,6,1100,301554.0,5,251295.0,50259.0
P093,5,Wall,11,5,11,Steel,31.37,9,850,239980.5,7,186651.5,53329.0
P038,18,Wall,147,7,149,Timber,22.08,22,600,291456.0,19,251712.0,39744.0
P003,11,Slab,216,5,214,Timber,51.03,20,600,612360.0,14,428652.00000000006,183707.99999999994
P016,17,Slab,321,8,323,Timber,64.18,7,600,269556.0,7,269556.0,0.0
P094,22,Wall,303,3,307,Aluminum,97.59,19,1100,2039631.0,13,1395537.0,644094.0
P040,20,Column,14,8,17,Steel,32.84,24,850,669936.0000000001,21,586194.0000000001,83742.0
P002,6,Column,67,7,71,Aluminum,12.37,24,1100,326568.0,18,244926.0,81642.0
P081,34,Wall,180,7,182,Timber,76.24,17,600,777648.0,15,686160.0,91488.0
P041,14,Beam,242,7,244,Aluminum,31.17,10,1100,342870.00000000006,8,274296.0,68574.00000000006
P012,23,Beam,160,6,158,Timber,53.58,20,600,642960.0,17,546516.0,96444.0
P035,20,Slab,10,6,11,Timber,82.74,15,600,744660.0,11,546084.0,198576.0
P065,13,Beam,124,7,128,Timber,13.33,18,600,143964.0,15,119970.0,23994.0
P055,32,Column,273,7,276,Steel,22.74,19,850,367250.99999999994,12,231948.0,135302.99999999994
P045,26,Wall,241,3,241,Aluminum,18.84,9,1100,186516.0,8,165792.0,20724.0
P079,14,Beam,143,3,145,Timber,31.04,10,600,186240.0,7,130368.0,55872.0
P090,8,Wall,353,5,351,Timber,25.57,19,600,291498.0,18,276156.0,15342.0
P085,22,Beam,167,9,168,Steel,38.49,23,850,752479.5000000001,20,654330.0,98149.50000000012
P062,22,Slab,57,5,55,Steel,77.17,15,850,983917.5,10,655945.0,327972.5
P049,16,Column,138,6,138,Timber,13.81,24,600,198864.0,16,132576.0,66288.0
P095,27,Slab,327,4,331,Timber,16.64,10,600,99840.0,8,79872.0,19968.0
P025,10,Wall,353,3,357,Timber,60.79,15,600,547110.0,11,401213.99999999994,145896.00000000006
P023,25,Column,17,5,15,Timber,56.82,12,600,409104.0,8,272736.0,136368.0
P024,31,Column,332,9,337,Steel,52.67,16,850,716312.0,12,537234.0,179078.0
P038,21,Slab,273,9,277,Aluminum,56.43,21,1100,1303533.0,14,869022.0,434511.0
P028,27,Beam,334,3,333,Steel,76.78,5,850,326315.0,4,261052.0,65263.0
P021,17,Slab,3,3,6,Steel,61.85,14,850,736015.0,10,525725.0,210290.0
P054,33,Wall,243,8,242,Aluminum,51.13,18,1100,1012374.0,16,899888.0,112486.0
P018,31,Beam,108,4,112,Timber,17.36,11,600,114575.99999999999,7,72912.0,41663.999999999985
P036,26,Slab,51,3,56,Timber,97.73,22,600,1290036.0,16,938208.0,351828.0
P099,21,Slab,350,8,352,Aluminum,31.54,13,1100,451022.0,10,346940.0,104082.0
P045,1,Beam,174,9,179,Steel,88.22,20,850,1499740.0,14,1049818.0,449922.0
P073,4,Beam,116,4,114,Timber,44.11,14,600,370524.0,9,238194.0,132330.0
P053,4,Beam,183,9,181,Aluminum,71.55,16,1100,1259280.0,10,787050.0,472230.0
P030,26,Slab,361,8,363,Aluminum,50.87,13,1100,727440.9999999999,9,503613.0,223827.99999999988
P060,4,Beam,355,9,357,Aluminum,41.87,18,1100,829026.0,13,598740.9999999999,230285.00000000012
P098,9,Beam,154,8,158,Timber,65.29,6,600,235044.0,5,195870.00000000003,39173.99999999997
P032,30,Beam,247,4,250,Aluminum,58.25,14,1100,897050.0,11,704825.0,192225.0
P067,4,Column,76,3,80,Steel,30.92,14,850,367948.0,9,236538.00000000003,131409.99999999997
P067,5,Wall,244,3,245,Steel,40.26,6,850,205326.0,4,136884.0,68442.0
P028,23,Beam,81,5,79,Aluminum,13.09,10,1100,143990.0,8,115192.0,28798.0
P044,16,Wall,229,3,229,Aluminum,27.42,15,1100,452430.0,11,331782.0,120648.0
P079,22,Beam,72,9,72,Aluminum,40.22,13,1100,575146.0,9,398178.0,176968.0
P041,8,Beam,218,3,218,Steel,97.49,7,850,580065.5,5,414332.5,165733.0
P063,33,Column,243,3,245,Timber,57.44,23,600,792671.9999999999,16,551424.0,241247.99999999988
P023,16,Column,314,5,316,Steel,73.07,15,850,931642.5,13,807423.4999999999,124219.00000000012
P075,5,Beam,78,4,80,Aluminum,70.62,8,1100,621456.0,6,466092.00000000006,155363.99999999994
P048,16,Beam,158,5,162,Timber,98.28,19,600,1120392.0,13,766584.0000000001,353807.9999999999
P032,7,Beam,48,9,48,Timber,60.01,16,600,576096.0,12,432072.0,144024.0
P057,1,Wall,312,9,313,Aluminum,62.69,8,1100,551672.0,7,482713.0,68959.0
P100,9,Beam,298,3,301,Aluminum,37.01,19,1100,773508.9999999999,15,610665.0,162843.99999999988
P033,18,Wall,24,7,23,Steel,66.35,21,850,1184347.5,14,789564.9999999999,394782.5000000001
P024,3,Column,110,3,108,Steel,78.2,22,850,1462340.0,15,997050.0,465290.0
P039,24,Wall,52,5,51,Steel,19.29,9,850,147568.5,8,131172.0,16396.5
P034,28,Beam,290,8,288,Aluminum,53.21,14,1100,819434.0000000001,13,760903.0,58531.00000000012
P056,10,Column,259,8,261,Timber,47.97,24,600,690768.0,21,604422.0,86346.0
P028,9,Slab,324,5,324,Steel,20.22,13,850,223431.0,10,171870.0,51561.0
